I	B-GN
----------------------------------	O
OU	B-GN
MR	I-GN
.	O
SHARP	B-GN
FAIT	O
SON	B-GN
ENTREE	I-GN
«	O
Ces	B-GN
journaux	I-GN
anglais	I-GN
sont	O
vraiment	O
bien	O
faits	O
!	O
»	O
se	O
dit	O
à	O
lui-même	O
le	B-GN
bon	I-GN
docteur	I-GN
en	O
se	O
renversant	O
dans	O
un	B-GN
grand	I-GN
fauteuil	I-GN
de	O
cuir	B-GN
.	O
Le	B-GN
docteur	I-GN
Sarrasin	I-GN
avait	O
toute	B-GN
sa	I-GN
vie	I-GN
pratiqué	O
le	B-GN
monologue	I-GN
,	O
qui	B-GN
est	O
une	O
des	O
formes	O
de	O
la	B-GN
distraction	I-GN
.	O
C'	B-GN
était	O
un	O
homme	O
de	O
cinquante	B-GN
ans	I-GN
,	O
aux	O
traits	B-GN
fins	I-GN
,	O
aux	O
yeux	B-GN
vifs	I-GN
et	I-GN
purs	I-GN
sous	O
leurs	B-GN
lunettes	I-GN
d'	O
acier	B-GN
,	O
de	O
physionomie	B-GN
à	O
la	B-GN
fois	I-GN
grave	I-GN
et	I-GN
aimable	I-GN
,	O
un	O
de	O
ces	B-GN
individus	I-GN
dont	O
on	B-GN
se	O
dit	O
à	O
première	B-GN
vue	I-GN
:	O
voilà	O
un	B-GN
brave	I-GN
homme	I-GN
.	O
A	O
cette	B-GN
heure	I-GN
matinale	I-GN
,	O
bien	O
que	O
sa	B-GN
tenue	I-GN
ne	O
trahît	O
aucune	B-GN
recherche	I-GN
,	O
le	B-GN
docteur	I-GN
était	O
déjà	O
rasé	O
de	O
frais	B-GN
et	O
cravaté	O
de	O
blanc	O
.	O
Sur	O
le	B-GN
tapis	I-GN
,	O
sur	O
les	B-GN
meubles	I-GN
de	O
sa	B-GN
chambre	I-GN
d'	O
hôtel	B-GN
,	O
à	O
Brighton	B-GN
,	O
s'	O
étalaient	O
le	B-GN
Times	I-GN
,	O
le	B-GN
Daily	I-GN
Telegraph	I-GN
,	I-GN
le	I-GN
Daily	I-GN
News	I-GN
.	O
Dix	B-GN
heures	I-GN
sonnaient	O
à	O
peine	B-GN
,	O
et	O
le	B-GN
docteur	I-GN
avait	O
eu	O
le	B-GN
temps	I-GN
de	O
faire	O
le	B-GN
tour	I-GN
de	O
la	B-GN
ville	I-GN
,	O
de	O
visiter	O
un	B-GN
hôpital	I-GN
,	O
de	O
rentrer	O
à	O
son	B-GN
hôtel	I-GN
et	O
de	O
lire	O
dans	O
les	B-GN
principaux	I-GN
journaux	I-GN
de	O
Londres	B-GN
le	B-GN
compte	I-GN
rendu	O
in	O
extenso	O
d'	O
un	B-GN
mémoire	I-GN
qu'	B-GN
il	B-GN
avait	O
présenté	O
l'	B-GN
avant-veille	I-GN
au	O
grand	B-GN
Congrès	I-GN
international	I-GN
d'	O
Hygiène	B-GN
,	O
sur	O
un	B-GN
«	I-GN
compte-globules	B-GN
du	O
sang	B-GN
»	I-GN
dont	I-GN
il	I-GN
était	I-GN
l'	I-GN
inventeur	I-GN
.	O
Devant	O
lui	B-GN
,	O
un	O
plateau	O
,	O
recouvert	O
d'	O
une	B-GN
nappe	I-GN
blanche	I-GN
,	O
contenait	O
une	B-GN
côtelette	I-GN
cuite	I-GN
à	I-GN
point	I-GN
,	B-GN
une	I-GN
tasse	I-GN
de	O
thé	B-GN
fumant	O
et	O
quelques	O
-	B-GN
unes	O
de	O
ces	B-GN
rôties	I-GN
au	O
beurre	B-GN
que	O
les	B-GN
cuisinières	I-GN
anglaises	I-GN
font	O
à	O
merveille	O
,	O
grâce	B-GN
aux	I-GN
petits	I-GN
pains	I-GN
spéciaux	I-GN
que	O
les	B-GN
boulangers	I-GN
leur	B-GN
fournissent	O
.	O
«	B-GN
Oui	I-GN
,	O
répétait	O
-il	O
,	O
ces	B-GN
journaux	I-GN
du	O
Royaume	B-GN
-	B-GN
Uni	B-GN
sont	O
vraiment	O
très	O
bien	O
faits	O
,	O
on	B-GN
ne	O
peut	O
pas	O
dire	O
le	B-GN
contraire	I-GN
!	O
...	O
Le	B-GN
speech	I-GN
du	O
vice-	O
président	O
,	B-GN
la	I-GN
réponse	I-GN
du	O
docteur	B-GN
Cicogna	B-GN
,	B-GN
de	I-GN
Naples	I-GN
,	O
les	B-GN
développements	I-GN
de	O
mon	B-GN
mémoire	I-GN
,	O
tout	O
y	O
est	O
saisi	O
au	O
vol	B-GN
,	O
pris	O
sur	O
le	B-GN
fait	I-GN
,	O
photographié	O
.	O
»	O
«	B-GN
La	B-GN
parole	I-GN
est	O
au	O
docteur	O
Sarrasin	O
,	B-GN
de	I-GN
Douai	I-GN
.	O
L'	B-GN
honorable	I-GN
associé	O
s'	O
exprime	O
en	O
français	O
.	O
""""	O
Mes	O
auditeurs	B-GN
m'	O
excuseront	O
,	O
dit	O
-il	O
en	O
débutant	O
,	O
si	O
je	B-GN
prends	O
cette	B-GN
liberté	I-GN
;	O
mais	O
ils	B-GN
comprennent	O
assurément	O
mieux	O
ma	B-GN
langue	I-GN
que	O
je	B-GN
ne	O
saurais	O
parler	O
la	B-GN
leur	I-GN
...	O
""""	O
»	O
«	B-GN
Cinq	B-GN
colonnes	I-GN
en	O
petit	B-GN
texte	I-GN
!	O
...	O
Je	B-GN
ne	O
sais	O
pas	O
lequel	O
vaut	O
mieux	O
du	O
compte	B-GN
rendu	I-GN
du	O
Times	B-GN
ou	O
de	B-GN
celui	I-GN
du	O
Telegraph	B-GN
...	O
On	B-GN
n'	O
est	O
pas	O
plus	O
exact	O
et	O
plus	O
précis	O
!	O
»	O
Le	B-GN
docteur	I-GN
Sarrasin	I-GN
en	O
était	O
là	O
de	O
ses	O
réflexions	O
,	O
lorsque	B-GN
le	I-GN
maître	I-GN
des	O
cérémonies	B-GN
lui-même	I-GN
--	O
on	B-GN
n'	O
oserait	O
donner	O
un	B-GN
moindre	I-GN
titre	I-GN
à	O
un	B-GN
personnage	I-GN
si	O
correctement	O
vêtu	O
de	O
noir	B-GN
--	O
frappa	O
à	O
la	B-GN
porte	I-GN
et	O
demanda	O
si	O
«	O
monsiou	O
»	O
était	O
visible	O
...	O
«	B-GN
Monsiou	I-GN
»	I-GN
est	B-GN
une	I-GN
appellation	I-GN
générale	I-GN
que	O
les	B-GN
Anglais	I-GN
se	O
croient	O
obligés	O
d'	O
appliquer	O
à	O
tous	B-GN
les	I-GN
Français	I-GN
indistinctement	O
,	O
de	O
même	O
qu'	O
ils	B-GN
s'	O
imagineraient	O
manquer	O
à	O
toutes	B-GN
les	I-GN
règles	I-GN
de	O
la	B-GN
civilité	I-GN
en	O
ne	O
désignant	O
pas	O
un	B-GN
Italien	I-GN
sous	O
le	B-GN
titre	I-GN
de	O
«	B-GN
Signor	B-GN
»	O
et	O
un	O
Allemand	O
sous	O
celui	B-GN
de	O
«	B-GN
Herr	O
»	O
.	O
Peut	O
-	O
être	O
,	O
au	O
surplus	O
,	O
ont	O
-ils	B-GN
raison	O
.	O
Cette	B-GN
habitude	I-GN
routinière	O
a	O
incontestablement	O
l'	B-GN
avantage	I-GN
d'	O
indiquer	O
d'	B-GN
emblée	I-GN
la	B-GN
nationalité	I-GN
des	O
gens	B-GN
.	O
Le	B-GN
docteur	I-GN
Sarrasin	I-GN
avait	O
pris	O
la	B-GN
carte	I-GN
qui	B-GN
lui	O
était	O
présentée	O
.	O
Assez	O
étonné	O
de	O
recevoir	O
une	B-GN
visite	I-GN
en	O
un	B-GN
pays	I-GN
où	O
il	B-GN
ne	O
connaissait	O
personne	O
,	O
il	O
le	O
fut	O
plus	O
encore	O
lorsqu'	O
il	O
lut	O
sur	O
le	O
carré	O
de	O
papier	B-GN
minuscule	I-GN
:	O
«	B-GN
MR	B-GN
.	O
SHARP	B-GN
,	O
solicitor	O
,	O
«	O
93	O
,	O
Southampton	O
row	O
«	O
LONDON	B-GN
.	O
»	O
Il	B-GN
savait	O
qu'	O
un	B-GN
«	I-GN
solicitor	I-GN
»	O
est	O
le	O
congénère	O
anglais	O
d'	O
un	B-GN
avoué	I-GN
,	O
ou	O
plutôt	O
homme	O
de	O
loi	B-GN
hybride	O
,	O
intermédiaire	O
entre	O
le	B-GN
notaire	I-GN
,	B-GN
l'	I-GN
avoué	I-GN
